"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"11","IS1182",25.57999992,85.25,0.0110776610751392,0.0150941912668008,0.0200914545690393,0.0190993368676423,0.01286656921676,0.0144095408031126,0.0269808625782532,0.0140439486288084,0.00964060499150459,0.0143078361296144,0.0184554451348706,0.0561974596664265,0.0290377584360578,0.020624153757977,0.0319873129068238,0.0144524544931566,0.0120743869311707,0.0078932272237468,0.0550682773012346,0.0212839062559321,0.0146056926438709
"12","IS1186",12.93000031,79.12999725,0.00598010706386719,0.00114251258379964,0.0037562567975921,0.00139822419174433,0.00258841757644085,0.010425458491907,0.00131893151270845,0.00285540901202555,0.00123676157316933,0.00272419528033998,0.00299156770941881,0.00729761422327593,0.00227699160502588,0.00261538321617619,0.00247494833907212,0.000996771110415547,0.0022885010400288,0.00222481357603445,0.00322349115197107,0.00110388088460626,0.00212873591135827
"13","IS1187",16.70999908,81.11000061,0.00653491633279021,0.01627919598863,0.00192786645870606,0.0070888647912729,0.00939431075993267,0.0106294622887159,0.0316288922595532,0.00768224450298524,0.00911288922472166,0.0100069933754538,0.0133053689612945,0.00567089164845769,0.00281178041213183,0.00806303582196529,0.00790949658402166,0.00993065877946767,0.00440995308752873,0.00975893661995151,0.00539568041559731,0.0100743077432626,0.00927435655745566
"14","IS12031",7.15,40.71667,0.0164552340765536,0.0112848618654934,0.0135598371323261,0.0140992323498653,0.010920536638671,0.0126096492163833,0.0168679413766907,0.0142693793245419,0.0114782518271449,0.0133896047025596,0.015485220587483,0.0137052306815831,0.0082879565439782,0.0160105934992321,0.0138768053847199,0.0155844619457875,0.0287543003455033,0.0179928465304568,0.0146763321645913,0.0135940751730701,0.0140045384037624
"15","IS12106",7.480000019,45.15999985,0.0423086428588393,0.0423732868139916,0.0267632401517828,0.0192064098014986,0.0452924392377452,0.00826428077837182,0.0285592566305428,0.0241482816451371,0.0237031831821747,0.0140849156084636,0.0207082246137567,0.00781990603254983,0.0291120173223958,0.0121536893086148,0.0151861218080118,0.0438650993107526,0.0276119423803662,0.0140182059579052,0.0412105703204829,0.0458860327341549,0.0202966711628025
"16","IS1236",10.60000038,78.41000366,0.00259234501376438,0.00168887439646298,0.00561725954015536,0.00305397978828257,0.00326897804103965,0.00239770450399954,0.00205329429107433,0.00273583007516344,0.00305181098290339,0.00427418772709914,0.00366661588488537,0.00278990000374785,0.00337918120632891,0.00333771637976209,0.00253346726422919,0.0139955614472165,0.00368815852062555,0.00308744346975254,0.00345041055103217,0.00147599678553729,0.00205905274473348
"17","IS1240",12.14999962,77.11000061,0.0150483523452195,0.00311602320027686,0.00428151621767903,0.0040220529950347,0.0124984748249103,0.00339141579231919,0.00257382554898851,0.0051633408795056,0.00663837142275015,0.00279874304223507,0.00414651862030088,0.00229514566727033,0.00364966189809252,0.0023810431025554,0.00303845415045622,0.00317935181076195,0.00387405308741442,0.00323094176715398,0.00376563330591912,0.00253355488117139,0.00308257501540408
"18","IS1243",9.170000076,77.86000061,0.00544252313683643,0.00210871583748649,0.0180644514413915,0.00109526870460518,0.00197123969434397,0.004037137878224,0.00230926652763463,0.00340817761317808,0.00155786613363403,0.000928758953033756,0.0196165292266741,0.0203413729919698,0.00244324433794391,0.0177730061130568,0.00234433315696515,0.012214147224727,0.00260915160760387,0.00238106843246766,0.0116892988597852,0.0020564828648923,0.000913244825702093
"19","IS1246",9.800000191,78.11000061,0.00259234501376438,0.00168887439646298,0.00561725954015536,0.00305397978828257,0.00326897804103965,0.00239770450399954,0.00205329429107433,0.00273583007516344,0.00305181098290339,0.00427418772709914,0.00366661588488537,0.00278990000374785,0.00337918120632891,0.00333771637976209,0.00253346726422919,0.0139955614472165,0.00368815852062555,0.00308744346975254,0.00345041055103217,0.00147599678553729,0.00205905274473348
"20","IS1257",9.319999695,78.34999847,0.00544252313683643,0.00210871583748649,0.0180644514413915,0.00109526870460518,0.00197123969434397,0.004037137878224,0.00230926652763463,0.00340817761317808,0.00155786613363403,0.000928758953033756,0.0196165292266741,0.0203413729919698,0.00244324433794391,0.0177730061130568,0.00234433315696515,0.012214147224727,0.00260915160760387,0.00238106843246766,0.0116892988597852,0.0020564828648923,0.000913244825702093
