"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"134","FT414",15.36,44.21,0.00992008905900864,0.00284683936440055,0.00285104892406072,0.00549582282844785,0.00246484821443959,0.00325233004876644,0.0033242160338992,0.00367850548027639,0.0033610709608922,0.00776503686274063,0.00646350144584402,0.00912213830744832,0.00314016679128702,0.00843714763362709,0.00234100907282675,0.00277893466043485,0.00280298880890593,0.00950418103997997,0.00744385419996451,0.00483083795209789,0.00582522398265455
"135","HOR12830",36.7,38.09,0.0679229207663122,0.0111632348283692,0.0143785749750222,0.0169227413411289,0.0188310018003257,0.0216478174678646,0.0229970745453974,0.0111144126720945,0.0250877849413001,0.0295615586139529,0.0132732379485312,0.0206285999678612,0.0274763873645918,0.0145216539963621,0.00860916454509698,0.0276424707463909,0.00465212770076376,0.0194068057459425,0.018200500495732,0.0142974355480685,0.0199335781696875
"136","FT524",39.5,126.4,0.0427177296249466,0.00262800978662303,0.00247707691160409,0.00251161864082869,0.00284935507428102,0.00317282408530415,0.00267145606842387,0.00563607315282773,0.00240654491931691,0.00229639505205547,0.00247389089629483,0.00497896458789086,0.00418325327416305,0.00251532670465906,0.00338893819112874,0.00821805919738285,0.00364603180056622,0.00304954502188823,0.00223570931550692,0.00373416603423747,0.00345933712251825
"137","FT539",37.57,44.28,0.064966784843128,0.00476382452068572,0.00770992074841746,0.00902996876110231,0.00716700893770303,0.0124383727694293,0.0139227001241785,0.0105667789520454,0.00918015511686103,0.00885237012989379,0.0084278974912395,0.008815631723469,0.00853707074330251,0.0121317162647882,0.00906309692747114,0.0111360262635826,0.00734586887474369,0.0144799437087372,0.00885051657888584,0.0074934123574362,0.00552631182925963
"138","FT520",42.82,75.28,0.0582661092379583,0.00562800520034829,0.00626082796342781,0.0110869569884985,0.00330427205118486,0.00763782119824451,0.00582781654272073,0.00486417900129323,0.00900495299460659,0.00885646111063694,0.00496665267250142,0.00417623163534796,0.00679072770506909,0.0099970417087364,0.00629534230404702,0.00379103224387524,0.00517574690409702,0.0102545108396521,0.00636116520955037,0.00364887757719486,0.00507910333862666
"139","FT521",42.73,2.68,0.0198538058885708,0.0187054445083104,0.0137266345297252,0.00728861312527788,0.00340930302991005,0.0163080469822414,0.00829230258528102,0.00774873096810026,0.00307935804195761,0.00494997074227655,0.0158710009483871,0.00346862652522018,0.0159140129762336,0.00631680740683203,0.013384457769929,0.0121606383864964,0.013202088679868,0.00554465581292592,0.0159033334479918,0.00659440705760242,0.00655369107029096
"140","FT523",41.6,60.15,0.0769495648509835,0.00477314351782502,0.00815765975784666,0.0076795224261761,0.0153120083605114,0.00598816347622999,0.00555977110778348,0.00773167503340169,0.00555395537608006,0.0106041946007384,0.00615529019917746,0.00788797906584144,0.00836690025752558,0.0108477065464174,0.00586666776180122,0.00640808182491353,0.00812756240307011,0.0115335788308936,0.0101871067833103,0.0107882131193425,0.0101988379904536
"141","BCC168",23.17,57.67,0.0392294838477972,0.0454794332267602,0.0719051905814078,0.0592782357276342,0.0204604651796064,0.0452032276337396,0.0530983451549285,0.0164522919993423,0.0122207321878214,0.00638812385855251,0.0171997151632818,0.0415403387501378,0.0650001859463279,0.0584713128265519,0.0178413850910219,0.0207413196076318,0.013343857980186,0.0169464643606834,0.0213292267195562,0.0194383122080704,0.0174918634411664
"142","HOR14153",12.04,18.79,0.0279539850010844,0.0023033548581657,0.0159499379953813,0.0053797874886373,0.00680314432928608,0.000931587259015061,0.00954097176041114,0.00376214730096231,0.00245135448731689,0.0040399473474082,0.00492541091081535,0.00153616001707105,0.00117150700662635,0.00777315254277419,0.0155487346891727,0.00312258772164836,0.00404776510087313,0.00477460189992449,0.00228933313471718,0.00297425060728965,0.00192254665411268
"143","HOR14279",14.7,39.43,0.0189618214602576,0.00721530578008135,0.00285868419466653,0.00957498841789498,0.00323625156033235,0.00385688798161496,0.00553943348733257,0.00343177511352359,0.0032773982347014,0.00788675905095782,0.00736295583673043,0.00593746374839264,0.00153652340719478,0.00353084309658648,0.00730562301403774,0.00450445871671832,0.0126463131099089,0.0078051562200301,0.0086264957202064,0.00606769585500767,0.00663493280909642
"144","FT553",31.77,35.23,0.0467269856640722,0.00465570208210757,0.0139283286614457,0.00397268738197608,0.00779976174247197,0.00850842869834551,0.00327265730472725,0.0048651234651523,0.01179101493455,0.00988642387162402,0.0075765218620438,0.00418924405367099,0.0103539626347684,0.00773410653161866,0.00248864317911918,0.00813053941603279,0.00800902034269331,0.00432976314504818,0.00962281250366213,0.00254240119240703,0.006281468672077
"145","FT549",31.72,35.8,0.0467269856640722,0.00465570208210757,0.0139283286614457,0.00397268738197608,0.00779976174247197,0.00850842869834551,0.00327265730472725,0.0048651234651523,0.01179101493455,0.00988642387162402,0.0075765218620438,0.00418924405367099,0.0103539626347684,0.00773410653161866,0.00248864317911918,0.00813053941603279,0.00800902034269331,0.00432976314504818,0.00962281250366213,0.00254240119240703,0.006281468672077
"146","FT554",37.33,68.67,0.0643848857005982,0.0122372577900283,0.00538190850181958,0.00824970789206888,0.0077230616726929,0.00754796720700845,0.00778640396665505,0.00675588946607514,0.00438573868216765,0.00670583454910232,0.00827775030155527,0.00674891754544998,0.00762467023662725,0.00940317232368291,0.0129296730647816,0.00656025356132236,0.00498728967800689,0.00843358696211538,0.00638662888978183,0.00468124287616351,0.0053394197217018
"147","BCC42",34.22,-1.25,0.018066940727465,0.0316986546530966,0.0367652893068283,0.0300566031157262,0.0361756267800386,0.0189801972444645,0.0110453124433942,0.0272393282331419,0.00604803521791096,0.00774200332541782,0.0098333120259131,0.00781985984708787,0.00601015327445697,0.0323852318242103,0.0142118365624815,0.0280167944694718,0.0212040172866127,0.0209305501784299,0.0434234291263534,0.0167158819979037,0.0305428032520029
"148","FT561",29.25,80.92,0.0135184535717471,0.0101176670695594,0.0134143096926349,0.016579505757416,0.00364632136179558,0.0114560149392618,0.00865596232325981,0.00540280436123882,0.00551508696062377,0.00494212779415409,0.00483008547498804,0.0121474146654364,0.00209649121809016,0.0100027081628231,0.0146521655042235,0.00733738843815609,0.0157711548723305,0.0111564320369277,0.0119365855812529,0.00872442931110625,0.0109931092678627
"149","BCC21",28.31,30.71,0.0607041224047841,0.0259087018870936,0.0249750004289522,0.00460645185795917,0.0043633963805988,0.0138517299571359,0.00190558885866749,0.00139650156663579,0.00927636071808016,0.0278989073890722,0.0163581431698177,0.00276775865188264,0.0271288405109257,0.0448359258866476,0.00750899811803515,0.00342235011280903,0.00706931269882019,0.00753135152575272,0.00504348855632248,0.00354960297818019,0.00539067669075446
"150","FT555",39.18,41.17,0.0618770576417867,0.00521626705429163,0.0047936898660427,0.00540628283148509,0.00757048512256563,0.0102107075360339,0.0113629937951556,0.0098227454455358,0.00660699671727267,0.00578759076668217,0.0103819378828664,0.020843485158171,0.00549198538177395,0.0072351743754878,0.0045723540120635,0.0111449640768665,0.00452200080239408,0.00531560839071685,0.00481081017537769,0.00722618816832976,0.00705318508213919
"151","BCC51",30.57,34.48,0.0467269856640722,0.00465570208210757,0.0139283286614457,0.00397268738197608,0.00779976174247197,0.00850842869834551,0.00327265730472725,0.0048651234651523,0.01179101493455,0.00988642387162402,0.0075765218620438,0.00418924405367099,0.0103539626347684,0.00773410653161866,0.00248864317911918,0.00813053941603279,0.00800902034269331,0.00432976314504818,0.00962281250366213,0.00254240119240703,0.006281468672077
"152","BCC107",33.93,36.1,0.0365323749319684,0.0109556343743342,0.0138447298319449,0.00973434784281118,0.00589546536932914,0.0171252797155093,0.00841206189604979,0.013176837341368,0.015453975482773,0.0162678432748156,0.0127745340566283,0.0173249454304433,0.0134990733486361,0.0241208318684271,0.0129521447828263,0.0201687904413693,0.0158971372110738,0.00653172245672352,0.0204619101934012,0.0142892612723527,0.0254975651639004
"153","BCC103",32.12,36.27,0.0688079703682678,0.011561073887798,0.0165726906830389,0.00411157084490951,0.00826356712133658,0.0103815533700333,0.00805739181671244,0.00988401806691463,0.0151029425190975,0.0128062343291163,0.00598539188588614,0.00589242685855521,0.0195146744161638,0.0421580133150228,0.00166476166749549,0.0134354451735986,0.00939964748200055,0.0205407093963412,0.0131807442243142,0.00219441550294716,0.00486101915444344
"154","BCC105",31.28,35.83,0.0467269856640722,0.00465570208210757,0.0139283286614457,0.00397268738197608,0.00779976174247197,0.00850842869834551,0.00327265730472725,0.0048651234651523,0.01179101493455,0.00988642387162402,0.0075765218620438,0.00418924405367099,0.0103539626347684,0.00773410653161866,0.00248864317911918,0.00813053941603279,0.00800902034269331,0.00432976314504818,0.00962281250366213,0.00254240119240703,0.006281468672077
